id,text,original_label,label,question,A,B,C,D,E,F
601,Ice storm coating Midwest,"['14', '2', '51', '0', '25', '23']","[0.12173913043478261, 0.017391304347826087, 0.4434782608695652, 0.0, 0.21739130434782608, 0.2]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1041,Iran reneges on nuclear payments to Russia,"['21', '14', '30', '0', '6', '15']","[0.2441860465116279, 0.16279069767441862, 0.3488372093023256, 0.0, 0.06976744186046512, 0.1744186046511628]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
669,Review: 'Alpha Dog' misses the point,"['0', '3', '0', '0', '17', '4']","[0.0, 0.125, 0.0, 0.0, 0.7083333333333334, 0.16666666666666666]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
571,Will Rob Cohen Direct Third 'Mummy'?,"['0', '0', '0', '32', '0', '35']","[0.0, 0.0, 0.0, 0.47761194029850745, 0.0, 0.5223880597014925]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
630,Apple drops bombshell with iPhone,"['0', '0', '7', '37', '11', '38']","[0.0, 0.0, 0.07526881720430108, 0.3978494623655914, 0.11827956989247312, 0.40860215053763443]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
974,New McCain team made attack ads he once faulted,"['19', '13', '19', '0', '15', '16']","[0.23170731707317074, 0.15853658536585366, 0.23170731707317074, 0.0, 0.18292682926829268, 0.1951219512195122]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1441,Survey: Tech a tool in teen dating abuse,"['7', '23', '10', '6', '43', '18']","[0.06542056074766354, 0.21495327102803738, 0.09345794392523364, 0.056074766355140186, 0.40186915887850466, 0.16822429906542055]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1297,Cutting through the clutter to get things done,"['0', '3', '9', '21', '9', '14']","[0.0, 0.05357142857142857, 0.16071428571428573, 0.375, 0.16071428571428573, 0.25]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1090,Committee debates cancer vaccine plan,"['3', '0', '10', '15', '11', '32']","[0.04225352112676056, 0.0, 0.14084507042253522, 0.2112676056338028, 0.15492957746478872, 0.4507042253521127]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1095,Bernard Matthews to lay off up to 500 workers,"['15', '10', '20', '0', '64', '38']","[0.10204081632653061, 0.06802721088435375, 0.1360544217687075, 0.0, 0.43537414965986393, 0.2585034013605442]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1373,6 dead after Utah Mall shooting rampage,"['36', '0', '43', '0', '76', '22']","[0.2033898305084746, 0.0, 0.24293785310734464, 0.0, 0.4293785310734463, 0.12429378531073447]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
788,"As inflation soars, Zimbabwe economy plunges","['8', '7', '12', '0', '58', '0']","[0.09411764705882353, 0.08235294117647059, 0.1411764705882353, 0.0, 0.6823529411764706, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
855,IDF shells Lebanese Army positions across northern border,"['17', '11', '53', '0', '23', '4']","[0.1574074074074074, 0.10185185185185185, 0.49074074074074076, 0.0, 0.21296296296296297, 0.037037037037037035]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
757,Investigation of child porn site hits 77 nations USA Today,"['46', '58', '28', '0', '47', '32']","[0.21800947867298578, 0.27488151658767773, 0.13270142180094788, 0.0, 0.22274881516587677, 0.15165876777251186]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1217,The secrets people reveal,"['0', '6', '6', '0', '0', '34']","[0.0, 0.13043478260869565, 0.13043478260869565, 0.0, 0.0, 0.7391304347826086]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1115,Foetal mechanism helps heart failure,"['0', '0', '22', '24', '15', '38']","[0.0, 0.0, 0.2222222222222222, 0.24242424242424243, 0.15151515151515152, 0.3838383838383838]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1476,Lawyer seizes Smith's Bahamas home,"['3', '0', '9', '0', '42', '11']","[0.046153846153846156, 0.0, 0.13846153846153847, 0.0, 0.6461538461538462, 0.16923076923076924]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
987,Italy to hold no-show trial of Bronx GI in Iraq slay,"['28', '21', '25', '17', '17', '15']","[0.22764227642276422, 0.17073170731707318, 0.2032520325203252, 0.13821138211382114, 0.13821138211382114, 0.12195121951219512]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1175,Town packs gym to mourn 10 killed in fire,"['4', '0', '20', '0', '82', '10']","[0.034482758620689655, 0.0, 0.1724137931034483, 0.0, 0.7068965517241379, 0.08620689655172414]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
953,Beijing journal: Olympic construction unearths ancient treasure trove,"['0', '0', '0', '47', '0', '34']","[0.0, 0.0, 0.0, 0.5802469135802469, 0.0, 0.41975308641975306]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1157,Teen allegedly armed by mom turns self in,"['8', '7', '38', '6', '25', '38']","[0.06557377049180328, 0.05737704918032787, 0.3114754098360656, 0.04918032786885246, 0.20491803278688525, 0.3114754098360656]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
625,Park stars as United maintain lead,"['0', '0', '0', '43', '0', '9']","[0.0, 0.0, 0.0, 0.8269230769230769, 0.0, 0.17307692307692307]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
539,Two Muslim groups sue French newspaper International,"['40', '8', '0', '7', '26', '36']","[0.3418803418803419, 0.06837606837606838, 0.0, 0.05982905982905983, 0.2222222222222222, 0.3076923076923077]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1318,Time to book your cruise,"['0', '0', '0', '45', '0', '19']","[0.0, 0.0, 0.0, 0.703125, 0.0, 0.296875]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1089,Fully-cooked chicken strips recalled ,"['10', '3', '19', '14', '16', '43']","[0.09523809523809523, 0.02857142857142857, 0.18095238095238095, 0.13333333333333333, 0.1523809523809524, 0.4095238095238095]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1045,New Zealand unlikely to allow crippled Japanese whaler,"['11', '1', '5', '8', '35', '14']","[0.14864864864864866, 0.013513513513513514, 0.06756756756756757, 0.10810810810810811, 0.47297297297297297, 0.1891891891891892]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1132,Firefox 2.0 hits the Web,"['0', '0', '0', '54', '0', '17']","[0.0, 0.0, 0.0, 0.7605633802816901, 0.0, 0.23943661971830985]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1356,Rwanda mulls three-child limit,"['0', '0', '3', '24', '14', '32']","[0.0, 0.0, 0.0410958904109589, 0.3287671232876712, 0.1917808219178082, 0.4383561643835616]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1339,Malaysia launches tourism campaign,"['0', '0', '0', '54', '0', '27']","[0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.3333333333333333]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
922,De Villiers takes over Dakar lead,"['1', '0', '0', '42', '0', '10']","[0.018867924528301886, 0.0, 0.0, 0.7924528301886793, 0.0, 0.18867924528301888]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
734,Memo from Frankfurt: Germany relives 1970s terror as 2 seek release from jail,"['35', '15', '76', '0', '33', '5']","[0.21341463414634146, 0.09146341463414634, 0.4634146341463415, 0.0, 0.20121951219512196, 0.03048780487804878]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1199,Judge: Preserve Anna Nicole's body,"['0', '8', '0', '0', '27', '26']","[0.0, 0.13114754098360656, 0.0, 0.0, 0.4426229508196721, 0.4262295081967213]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
836,Kylie's love split,"['3', '0', '6', '5', '56', '3']","[0.0410958904109589, 0.0, 0.0821917808219178, 0.0684931506849315, 0.7671232876712328, 0.0410958904109589]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
805,"EMI warns on profits, boss goes","['5', '2', '20', '0', '17', '6']","[0.1, 0.04, 0.4, 0.0, 0.34, 0.12]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
975,Deaths as bird flu flares in Asia,"['0', '0', '79', '0', '60', '12']","[0.0, 0.0, 0.5231788079470199, 0.0, 0.3973509933774834, 0.07947019867549669]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
501,"Two Hussein allies are hanged, Iraqi official says","['24', '26', '16', '13', '38', '5']","[0.19672131147540983, 0.21311475409836064, 0.13114754098360656, 0.10655737704918032, 0.3114754098360656, 0.040983606557377046]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1184,"U.S. to allow 7,000 Iraqi refugees","['4', '0', '12', '33', '14', '28']","[0.04395604395604396, 0.0, 0.13186813186813187, 0.3626373626373626, 0.15384615384615385, 0.3076923076923077]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
760,Get ready for the earnings,"['0', '0', '0', '59', '0', '0']","[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
741,"In Washington, contractors take on biggest role ever","['0', '1', '0', '25', '0', '29']","[0.0, 0.01818181818181818, 0.0, 0.45454545454545453, 0.0, 0.5272727272727272]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1252,New York City may ban iPods while crossing street,"['3', '0', '8', '25', '16', '28']","[0.0375, 0.0, 0.1, 0.3125, 0.2, 0.35]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
966,'Housewives' star Marcia Cross on bed rest,"['0', '0', '4', '0', '25', '16']","[0.0, 0.0, 0.08888888888888889, 0.0, 0.5555555555555556, 0.35555555555555557]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1113,Pig cells hope for diabetes cure,"['0', '0', '3', '35', '2', '38']","[0.0, 0.0, 0.038461538461538464, 0.44871794871794873, 0.02564102564102564, 0.48717948717948717]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1451,U.S. urged to lead on 'green' actions,"['3', '0', '9', '32', '9', '9']","[0.04838709677419355, 0.0, 0.14516129032258066, 0.5161290322580645, 0.14516129032258066, 0.14516129032258066]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
993,Study: Male sweat causes female hormones to rise,"['0', '11', '0', '17', '0', '59']","[0.0, 0.12643678160919541, 0.0, 0.19540229885057472, 0.0, 0.6781609195402298]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1202,A personal plea for HPV vaccine plan,"['0', '0', '13', '20', '19', '13']","[0.0, 0.0, 0.2, 0.3076923076923077, 0.2923076923076923, 0.2]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
945,Software giant SAP misses target,"['0', '0', '10', '0', '45', '16']","[0.0, 0.0, 0.14084507042253522, 0.0, 0.6338028169014085, 0.22535211267605634]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1216,"Snow wreaks havoc in East, Midwest","['3', '0', '44', '0', '54', '18']","[0.025210084033613446, 0.0, 0.3697478991596639, 0.0, 0.453781512605042, 0.15126050420168066]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
826,"For women, nothing's like the smell of men's sweat","['0', '19', '0', '8', '0', '63']","[0.0, 0.2111111111111111, 0.0, 0.08888888888888889, 0.0, 0.7]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
614,Terai protesters hail 'historic' victory over government,"['28', '0', '3', '36', '0', '26']","[0.3010752688172043, 0.0, 0.03225806451612903, 0.3870967741935484, 0.0, 0.27956989247311825]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1389,Catania punished for fan violence,"['27', '0', '11', '0', '44', '13']","[0.28421052631578947, 0.0, 0.11578947368421053, 0.0, 0.4631578947368421, 0.1368421052631579]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
691,Snow brings travel misery to England,"['3', '5', '28', '3', '63', '11']","[0.02654867256637168, 0.04424778761061947, 0.24778761061946902, 0.02654867256637168, 0.5575221238938053, 0.09734513274336283]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1381,Al Qaeda group calls for attacks on U.S. oil,"['49', '10', '78', '0', '15', '20']","[0.28488372093023256, 0.05813953488372093, 0.45348837209302323, 0.0, 0.0872093023255814, 0.11627906976744186]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1490,U.S. diverts troops to fight Taliban,"['30', '0', '28', '15', '20', '17']","[0.2727272727272727, 0.0, 0.2545454545454545, 0.13636363636363635, 0.18181818181818182, 0.15454545454545454]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1253,Boy allegedly told to kill by mom gives up,"['21', '14', '9', '16', '56', '33']","[0.14093959731543623, 0.09395973154362416, 0.06040268456375839, 0.10738255033557047, 0.37583892617449666, 0.2214765100671141]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
985,Microsoft downplays Vista speech-recognition hack,"['3', '0', '7', '17', '11', '3']","[0.07317073170731707, 0.0, 0.17073170731707318, 0.4146341463414634, 0.2682926829268293, 0.07317073170731707]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1320,North Korea aid demand stall talks,"['7', '0', '12', '0', '29', '13']","[0.11475409836065574, 0.0, 0.19672131147540983, 0.0, 0.47540983606557374, 0.21311475409836064]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
1285,James Brown's partner can get her things,"['0', '0', '2', '21', '6', '4']","[0.0, 0.0, 0.06060606060606061, 0.6363636363636364, 0.18181818181818182, 0.12121212121212122]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
783,Wellcome awards anti-fat research,"['2', '2', '2', '49', '0', '13']","[0.029411764705882353, 0.029411764705882353, 0.029411764705882353, 0.7205882352941176, 0.0, 0.19117647058823528]","After reading this news articles, the readers may feel ",angry.,disgust.,fear.,joy.,sadness.,surprise.
